repo,L1_Theme,__source_file__,l1_theme_raw,l1_theme_canonical,l1_theme_secondary_group
hashicorp/vault,"Authentication friction, Configuration friction, Integration failure/issues, User confusion / unclear documentation",hashicorp__vault___non-human.xlsx,Authentication friction,Authentication friction,Operational Friction
hashicorp/vault,"Authentication friction, Configuration friction, Integration failure/issues, User confusion / unclear documentation",hashicorp__vault___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
hashicorp/vault,"Authentication friction, Configuration friction, Integration failure/issues, User confusion / unclear documentation",hashicorp__vault___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
hashicorp/vault,"Authentication friction, Configuration friction, Integration failure/issues, User confusion / unclear documentation",hashicorp__vault___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
hashicorp/vault,"Missing feature / enhancement request, Notification/Logging /Web UI Issues",hashicorp__vault___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
hashicorp/vault,"Missing feature / enhancement request, Notification/Logging /Web UI Issues",hashicorp__vault___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
hashicorp/vault,"Missing feature / enhancement request, Tedious Workflows",hashicorp__vault___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
hashicorp/vault,"Missing feature / enhancement request, Tedious Workflows",hashicorp__vault___non-human.xlsx,Tedious Workflows,Tedious Workflows,Operational Friction
hashicorp/vault,Missing feature / enhancement request,hashicorp__vault___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
hashicorp/vault,"Missing feature / enhancement request, Security concerns",hashicorp__vault___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
hashicorp/vault,"Missing feature / enhancement request, Security concerns",hashicorp__vault___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
hashicorp/vault,"Unexpected behavior, Notification/Logging /Web UI Issues",hashicorp__vault___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
hashicorp/vault,"Unexpected behavior, Notification/Logging /Web UI Issues",hashicorp__vault___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
hashicorp/vault,"Unexpected behavior, Performance issue, Tedious Workflows",hashicorp__vault___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
hashicorp/vault,"Unexpected behavior, Performance issue, Tedious Workflows",hashicorp__vault___non-human.xlsx,Performance issue,Performance issue,Functional Reliability
hashicorp/vault,"Unexpected behavior, Performance issue, Tedious Workflows",hashicorp__vault___non-human.xlsx,Tedious Workflows,Tedious Workflows,Operational Friction
hashicorp/vault,"Integration failure/issues, User confusion / unclear documentation",hashicorp__vault___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
hashicorp/vault,"Integration failure/issues, User confusion / unclear documentation",hashicorp__vault___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
hashicorp/vault,"Missing feature / enhancement request, Tedious Workflows",hashicorp__vault___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
hashicorp/vault,"Missing feature / enhancement request, Tedious Workflows",hashicorp__vault___non-human.xlsx,Tedious Workflows,Tedious Workflows,Operational Friction
hashicorp/vault,"Unexpected behavior, Notification/Logging /Web UI Issues",hashicorp__vault___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
hashicorp/vault,"Unexpected behavior, Notification/Logging /Web UI Issues",hashicorp__vault___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
hashicorp/vault,"Missing feature / enhancement request, User confusion / unclear documentation",hashicorp__vault___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
hashicorp/vault,"Missing feature / enhancement request, User confusion / unclear documentation",hashicorp__vault___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
hashicorp/vault,"Unexpected behavior, Notification/Logging /Web UI Issues",hashicorp__vault___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
hashicorp/vault,"Unexpected behavior, Notification/Logging /Web UI Issues",hashicorp__vault___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
hashicorp/vault,"Unexpected behavior, Notification/Logging /Web UI Issues",hashicorp__vault___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
hashicorp/vault,"Unexpected behavior, Notification/Logging /Web UI Issues",hashicorp__vault___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
hashicorp/vault,Notification/Logging /Web UI Issues,hashicorp__vault___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
hashicorp/vault,"Build/CI/installation/distribution release issues, Integration failure/issues",hashicorp__vault___non-human.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
hashicorp/vault,"Build/CI/installation/distribution release issues, Integration failure/issues",hashicorp__vault___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
hashicorp/vault,"Missing feature / enhancement request, Integration failure/issues",hashicorp__vault___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
hashicorp/vault,"Missing feature / enhancement request, Integration failure/issues",hashicorp__vault___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
hashicorp/vault,"User confusion / unclear documentation, Configuration friction",hashicorp__vault___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
hashicorp/vault,"User confusion / unclear documentation, Configuration friction",hashicorp__vault___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
hashicorp/vault,"Missing feature / enhancement request, Tedious Workflows, Integration failure/issues",hashicorp__vault___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
hashicorp/vault,"Missing feature / enhancement request, Tedious Workflows, Integration failure/issues",hashicorp__vault___non-human.xlsx,Tedious Workflows,Tedious Workflows,Operational Friction
hashicorp/vault,"Missing feature / enhancement request, Tedious Workflows, Integration failure/issues",hashicorp__vault___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
hashicorp/vault,"Missing feature / enhancement request, Build/CI/installation/distribution release issues",hashicorp__vault___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
hashicorp/vault,"Missing feature / enhancement request, Build/CI/installation/distribution release issues",hashicorp__vault___non-human.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
hashicorp/vault,"Notification/Logging /Web UI Issues, Unexpected behavior, Tedious Workflows",hashicorp__vault___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
hashicorp/vault,"Notification/Logging /Web UI Issues, Unexpected behavior, Tedious Workflows",hashicorp__vault___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
hashicorp/vault,"Notification/Logging /Web UI Issues, Unexpected behavior, Tedious Workflows",hashicorp__vault___non-human.xlsx,Tedious Workflows,Tedious Workflows,Operational Friction
hashicorp/vault,"Missing feature / enhancement request, Integration failure/issues",hashicorp__vault___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
hashicorp/vault,"Missing feature / enhancement request, Integration failure/issues",hashicorp__vault___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
hashicorp/vault,"Missing feature / enhancement request, Integration failure/issues",hashicorp__vault___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
hashicorp/vault,"Missing feature / enhancement request, Integration failure/issues",hashicorp__vault___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
hashicorp/vault,"User confusion / unclear documentation, Configuration friction",hashicorp__vault___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
hashicorp/vault,"User confusion / unclear documentation, Configuration friction",hashicorp__vault___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
hashicorp/vault,"Missing feature / enhancement request, Tedious Workflows, Notification/Logging /Web UI Issues",hashicorp__vault___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
hashicorp/vault,"Missing feature / enhancement request, Tedious Workflows, Notification/Logging /Web UI Issues",hashicorp__vault___non-human.xlsx,Tedious Workflows,Tedious Workflows,Operational Friction
hashicorp/vault,"Missing feature / enhancement request, Tedious Workflows, Notification/Logging /Web UI Issues",hashicorp__vault___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
hashicorp/vault,Missing feature / enhancement request,hashicorp__vault___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
hashicorp/vault,"Unexpected behavior, Integration failure/issues",hashicorp__vault___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
hashicorp/vault,"Unexpected behavior, Integration failure/issues",hashicorp__vault___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
